Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill
12,23.0,1.0,6.0,1.0,0,8,Navi Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),558,9.3,5189.400000000001
5,18.0,1.0,10.0,1.0,0,6,Hyderabad,Jaiprakash Power,253,8.4,2125.2000000000003
7,23.0,1.0,4.0,1.0,0,5,Pune,Reliance Power,270,9.1,2457.0
23,22.0,3.0,8.0,12.0,0,12,Vadodara,Jaiprakash Power,643,7.8,5015.4
8,19.0,0.0,18.0,1.0,0,8,Gurgaon,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),520,8.3,4316.0
12,22.0,1.0,21.0,1.0,0,3,New Delhi,GE T&D India Limited,646,8.5,5491.0
16,22.0,0.0,20.0,1.0,0,3,Ratnagiri,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),508,7.4,3759.2000000000003
13,23.0,0.0,22.0,12.0,0,4,New Delhi,Indowind Energy,592,8.5,5032.0
14,22.0,1.0,8.0,1.0,0,4,Shimla,Sunil Hitech Eng,356,7.7,2741.2000000000003
14,22.0,0.0,16.0,1.0,0,7,Navi Mumbai,Sterlite Power Transmission Ltd,616,9.3,5728.8
12,23.0,2.0,4.0,1.0,0,4,Shimla,Bonfiglioli Transmission Pvt. Ltd.,571,7.7,4396.7
6,17.0,0.0,16.0,1.0,0,4,Navi Mumbai,Optibelt Power Transmission India Private Limited,374,9.3,3478.2000000000003
9,18.0,2.0,9.0,1.0,0,7,Pune,KEC International,328,9.1,2984.7999999999997
22,22.0,2.0,21.0,1.0,0,6,New Delhi,SJVN Ltd.,618,8.5,5253.0
19,23.0,3.0,9.0,1.0,0,7,New Delhi,Unitech Power Transmission Ltd.,556,8.5,4726.0
5,19.0,1.0,3.0,1.0,0,8,Gurgaon,SJVN Ltd.,215,8.3,1784.5000000000002
11,23.0,3.0,16.0,12.0,0,2,Hyderabad,JSW Energy Ltd.,491,8.4,4124.400000000001
23,23.0,0.0,20.0,1.0,0,6,Nagpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,451,8.9,4013.9
7,22.0,2.0,5.0,1.0,0,3,Gurgaon,Optibelt Power Transmission India Private Limited,376,8.3,3120.8
18,22.0,2.0,3.0,1.0,0,4,New Delhi,Reliance Energy,421,8.5,3578.5
18,22.0,1.0,5.0,1.0,0,7,Nagpur,Sunil Hitech Eng,360,8.9,3204.0
20,22.0,0.0,11.0,1.0,0,2,Gurgaon,Optibelt Power Transmission India Private Limited,558,8.3,4631.400000000001
7,19.0,2.0,5.0,1.0,0,8,Ahmedabad,Guj Ind Power,339,7.9,2678.1
10,18.0,2.0,3.0,1.0,0,9,Navi Mumbai,Reliance Energy,362,9.3,3366.6000000000004
23,22.0,3.0,15.0,1.0,0,10,Shimla,Torrent Power Ltd.,667,7.7,5135.900000000001
6,19.0,2.0,8.0,1.0,0,7,Hyderabad,Neueon Towers / Sujana Towers Ltd.,265,8.4,2226.0
13,23.0,1.0,3.0,12.0,0,12,Vadodara,CESC,482,7.8,3759.6
19,23.0,1.0,17.0,1.0,0,8,Ahmedabad,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,557,7.9,4400.3
19,23.0,3.0,5.0,1.0,0,12,New Delhi,Orient Green,516,8.5,4386.0
15,23.0,0.0,21.0,1.0,0,4,Nagpur,GE T&D India Limited,595,8.9,5295.5
8,22.0,1.0,4.0,7.0,0,3,Pune,Guj Ind Power,414,9.1,3767.3999999999996
10,18.0,0.0,4.0,7.0,0,2,New Delhi,Orient Green,315,8.5,2677.5
5,22.0,0.0,20.0,1.0,0,12,Gurgaon,Reliance Power,398,8.3,3303.4
5,21.0,2.0,4.0,1.0,0,11,Dahej,NTPC Pvt. Ltd.,250,7.6,1900.0
19,23.0,2.0,10.0,1.0,0,3,Noida,NLC India,487,8.2,3993.3999999999996
20,22.0,0.0,12.0,1.0,0,10,Pune,Adani Power Ltd.,551,9.1,5014.099999999999
13,22.0,1.0,21.0,1.0,0,3,Chennai,Ringfeder Power Transmission India Pvt. Ltd.,623,8.8,5482.400000000001
22,22.0,3.0,18.0,1.0,0,1,Navi Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,579,9.3,5384.700000000001
8,19.0,1.0,20.0,1.0,0,5,New Delhi,NLC India,474,8.5,4029.0
21,22.0,2.0,11.0,1.0,0,10,Vadodara,Indowind Energy,430,7.8,3354.0
8,22.0,1.0,4.0,1.0,0,4,Nagpur,SJVN Ltd.,328,8.9,2919.2000000000003
17,22.0,1.0,3.0,12.0,0,10,New Delhi,Sunil Hitech Eng,504,8.5,4284.0
9,23.0,2.0,8.0,1.0,0,1,Faridabad,Ringfeder Power Transmission India Pvt. Ltd.,423,8.1,3426.2999999999997
21,23.0,2.0,6.0,1.0,0,9,Ahmedabad,Torrent Power Ltd.,629,7.9,4969.1
16,23.0,0.0,22.0,1.0,0,2,Pune,Reliance Energy,501,9.1,4559.099999999999
8,23.0,0.0,22.0,7.0,0,9,Dahej,Neueon Towers / Sujana Towers Ltd.,673,7.6,5114.8
23,22.0,2.0,13.0,1.0,0,5,New Delhi,Neueon Towers / Sujana Towers Ltd.,612,8.5,5202.0
7,21.0,0.0,6.0,1.0,0,11,Pune,L&T Transmission & Distribution,470,9.1,4277.0
6,20.0,1.0,19.0,7.0,0,3,Hyderabad,Torrent Power Ltd.,454,8.4,3813.6000000000004
16,22.0,0.0,19.0,1.0,0,12,Vadodara,Jyoti Structure,636,7.8,4960.8
19,23.0,1.0,6.0,1.0,0,9,Ratnagiri,Reliance Power,416,7.4,3078.4
17,23.0,2.0,9.0,1.0,0,8,Gurgaon,SJVN Ltd.,473,8.3,3925.9000000000005
10,18.0,1.0,11.0,1.0,0,7,Chennai,Unitech Power Transmission Ltd.,330,8.8,2904.0000000000005
10,20.0,3.0,16.0,1.0,0,5,Mumbai,Power Grid Corp,526,9.2,4839.2
6,18.0,3.0,5.0,1.0,0,4,Pune,Adani Power Ltd.,434,9.1,3949.3999999999996
18,23.0,1.0,14.0,1.0,0,11,Hyderabad,JSW Energy Ltd.,657,8.4,5518.8
13,23.0,2.0,3.0,1.0,0,4,Hyderabad,Jaiprakash Power,347,8.4,2914.8
14,22.0,0.0,6.0,1.0,0,4,Vadodara,Ringfeder Power Transmission India Pvt. Ltd.,368,7.8,2870.4
22,23.0,2.0,3.0,1.0,0,6,Dahej,Optibelt Power Transmission India Private Limited,546,7.6,4149.599999999999
10,18.0,3.0,9.0,1.0,0,6,Navi Mumbai,TransRail Lighting,338,9.3,3143.4
14,23.0,0.0,15.0,1.0,0,11,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",576,8.5,4896.0
18,22.0,2.0,16.0,1.0,0,9,Pune,Power Grid Corp,648,9.1,5896.8
8,22.0,2.0,5.0,1.0,0,8,Chennai,Torrent Power Ltd.,493,8.8,4338.400000000001
5,23.0,2.0,4.0,1.0,0,6,Hyderabad,Jaiprakash Power,493,8.4,4141.2
10,23.0,0.0,8.0,1.0,0,1,Vadodara,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",293,7.8,2285.4
7,21.0,3.0,19.0,1.0,0,5,Nagpur,Reliance Energy,553,8.9,4921.7
11,22.0,2.0,6.0,1.0,0,6,Vadodara,Orient Green,511,7.8,3985.7999999999997
18,23.0,2.0,21.0,1.0,0,7,Kolkata,KEC International,628,8.7,5463.599999999999
8,21.0,3.0,12.0,1.0,0,5,Faridabad,SJVN Ltd.,418,8.1,3385.7999999999997
10,23.0,0.0,21.0,1.0,0,4,Pune,Tata Power Company Ltd.,524,9.1,4768.4
13,22.0,3.0,17.0,1.0,0,1,Shimla,JSW Energy Ltd.,633,7.7,4874.1
12,22.0,2.0,21.0,1.0,0,7,Ratnagiri,Bonfiglioli Transmission Pvt. Ltd.,647,7.4,4787.8
19,22.0,3.0,3.0,1.0,0,7,Pune,Power Grid Corp,477,9.1,4340.7
23,22.0,3.0,21.0,1.0,0,10,Shimla,Reliance Energy,570,7.7,4389.0
5,18.0,0.0,14.0,1.0,0,12,Kolkata,SJVN Ltd.,364,8.7,3166.7999999999997
18,22.0,1.0,20.0,1.0,0,6,Vadodara,Neueon Towers / Sujana Towers Ltd.,635,7.8,4953.0
12,22.0,3.0,4.0,1.0,0,9,New Delhi,Torrent Power Ltd.,499,8.5,4241.5
11,23.0,2.0,6.0,1.0,0,7,Faridabad,Orient Green,523,8.1,4236.3
15,23.0,0.0,11.0,1.0,0,10,Ratnagiri,KEC International,583,7.4,4314.2
8,18.0,3.0,3.0,7.0,0,2,Navi Mumbai,Indowind Energy,287,9.3,2669.1000000000004
8,21.0,0.0,22.0,1.0,0,5,New Delhi,Reliance Power,503,8.5,4275.5
19,23.0,2.0,16.0,12.0,0,2,Gurgaon,Reliance Energy,732,8.3,6075.6
21,22.0,0.0,8.0,1.0,0,8,New Delhi,JSW Energy Ltd.,454,8.5,3859.0
16,23.0,0.0,17.0,1.0,0,2,Noida,Ringfeder Power Transmission India Pvt. Ltd.,599,8.2,4911.799999999999
18,22.0,3.0,10.0,1.0,0,5,Chennai,Kalpataru Power,491,8.8,4320.8
18,23.0,2.0,6.0,1.0,0,5,Dahej,L&T Transmission & Distribution,601,7.6,4567.599999999999
7,23.0,0.0,15.0,7.0,0,5,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),445,9.2,4093.9999999999995
13,23.0,2.0,3.0,1.0,0,10,Pune,TransRail Lighting,433,9.1,3940.2999999999997
15,23.0,1.0,19.0,1.0,0,9,Nagpur,Unitech Power Transmission Ltd.,613,8.9,5455.7
6,23.0,0.0,19.0,1.0,0,2,Chennai,GE T&D India Limited,428,8.8,3766.4
5,19.0,1.0,10.0,1.0,0,2,Navi Mumbai,SJVN Ltd.,462,9.3,4296.6
14,22.0,3.0,22.0,1.0,0,4,Vadodara,Sunil Hitech Eng,568,7.8,4430.4
17,22.0,3.0,11.0,1.0,0,3,Kolkata,Optibelt Power Transmission India Private Limited,696,8.7,6055.2
6,21.0,0.0,11.0,1.0,0,1,Gurgaon,KEC International,513,8.3,4257.900000000001
10,23.0,3.0,11.0,1.0,0,6,Hyderabad,Adani Power Ltd.,487,8.4,4090.8
19,22.0,3.0,17.0,1.0,0,4,Ratnagiri,NTPC Pvt. Ltd.,554,7.4,4099.6
18,22.0,0.0,16.0,1.0,0,11,Mumbai,Jaiprakash Power,394,9.2,3624.7999999999997
15,23.0,3.0,17.0,1.0,0,7,Navi Mumbai,Jyoti Structure,717,9.3,6668.1
9,19.0,2.0,20.0,1.0,0,11,Ahmedabad,NHPC,593,7.9,4684.7
23,22.0,3.0,14.0,1.0,0,2,Kolkata,Sunil Hitech Eng,457,8.7,3975.8999999999996
15,23.0,2.0,16.0,12.0,0,7,Ratnagiri,Optibelt Power Transmission India Private Limited,561,7.4,4151.400000000001
23,23.0,1.0,6.0,1.0,0,8,Dahej,NTPC Pvt. Ltd.,546,7.6,4149.599999999999
14,22.0,3.0,12.0,12.0,0,8,Navi Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,645,9.3,5998.500000000001
20,22.0,0.0,13.0,12.0,0,9,Ratnagiri,NTPC Pvt. Ltd.,707,7.4,5231.8
20,22.0,2.0,16.0,12.0,0,3,Noida,Unitech Power Transmission Ltd.,828,8.2,6789.599999999999
22,22.0,2.0,15.0,1.0,0,5,New Delhi,Guj Ind Power,649,8.5,5516.5
12,23.0,3.0,12.0,1.0,0,8,New Delhi,Adani Power Ltd.,612,8.5,5202.0
12,22.0,2.0,16.0,1.0,0,6,Noida,Orient Green,492,8.2,4034.3999999999996
6,21.0,1.0,15.0,1.0,0,8,Nagpur,Adani Power Ltd.,486,8.9,4325.400000000001
19,22.0,3.0,6.0,1.0,0,10,Dahej,Orient Green,393,7.6,2986.7999999999997
13,22.0,3.0,10.0,1.0,0,9,Dahej,Power Grid Corp,600,7.6,4560.0
15,23.0,2.0,8.0,1.0,0,6,Chennai,Jyoti Structure,368,8.8,3238.4
21,23.0,1.0,19.0,1.0,0,9,Faridabad,Kalpataru Power,505,8.1,4090.5
20,22.0,1.0,18.0,1.0,0,2,New Delhi,Reliance Energy,393,8.5,3340.5
9,19.0,2.0,18.0,1.0,0,10,Shimla,GE T&D India Limited,506,7.7,3896.2000000000003
16,22.0,0.0,19.0,1.0,0,2,Navi Mumbai,Guj Ind Power,358,9.3,3329.4
10,17.0,2.0,22.0,1.0,0,12,Vadodara,Reliance Power,444,7.8,3463.2
23,22.0,1.0,17.0,1.0,0,5,Vadodara,Indowind Energy,734,7.8,5725.2
20,22.0,0.0,14.0,12.0,0,8,Ahmedabad,GE T&D India Limited,613,7.9,4842.7
15,23.0,1.0,9.0,1.0,0,11,Pune,L&T Transmission & Distribution,468,9.1,4258.8
16,23.0,3.0,14.0,12.0,0,2,Nagpur,Bonfiglioli Transmission Pvt. Ltd.,578,8.9,5144.2
13,22.0,3.0,20.0,1.0,0,3,Navi Mumbai,Reliance Power,718,9.3,6677.400000000001
9,19.0,0.0,12.0,1.0,0,11,Kolkata,Neueon Towers / Sujana Towers Ltd.,336,8.7,2923.2
17,22.0,0.0,15.0,1.0,0,2,Vadodara,Jaiprakash Power,507,7.8,3954.6
7,21.0,3.0,21.0,7.0,0,9,Navi Mumbai,JSW Energy Ltd.,733,9.3,6816.900000000001
18,23.0,3.0,10.0,1.0,0,8,Faridabad,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),576,8.1,4665.599999999999
11,23.0,2.0,12.0,1.0,0,8,Vadodara,Sterlite Power Transmission Ltd,448,7.8,3494.4
13,23.0,2.0,10.0,1.0,0,11,Gurgaon,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,409,8.3,3394.7000000000003
10,20.0,0.0,9.0,1.0,0,12,Noida,CESC,375,8.2,3074.9999999999995
8,22.0,0.0,8.0,1.0,0,6,Ahmedabad,CESC,445,7.9,3515.5
21,22.0,0.0,14.0,1.0,0,5,Noida,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",419,8.2,3435.7999999999997
16,23.0,2.0,11.0,1.0,0,10,Ahmedabad,GE T&D India Limited,603,7.9,4763.7
10,20.0,3.0,5.0,1.0,0,4,Pune,Reliance Energy,438,9.1,3985.7999999999997
9,23.0,3.0,9.0,1.0,0,4,Ratnagiri,Bonfiglioli Transmission Pvt. Ltd.,582,7.4,4306.8
21,22.0,2.0,4.0,12.0,0,6,Mumbai,Unitech Power Transmission Ltd.,643,9.2,5915.599999999999
20,22.0,1.0,9.0,1.0,0,10,Dahej,CESC,431,7.6,3275.6
14,23.0,3.0,3.0,1.0,0,11,New Delhi,KEC International,370,8.5,3145.0
23,23.0,3.0,22.0,1.0,0,6,Gurgaon,Adani Power Ltd.,643,8.3,5336.900000000001
19,23.0,2.0,15.0,1.0,0,1,Gurgaon,Indowind Energy,538,8.3,4465.400000000001
8,20.0,3.0,8.0,1.0,0,10,Mumbai,Tata Power Company Ltd.,408,9.2,3753.6
22,23.0,3.0,3.0,1.0,0,2,Chennai,Power Grid Corp,490,8.8,4312.0
6,20.0,2.0,11.0,1.0,0,9,Faridabad,GE T&D India Limited,287,8.1,2324.7
14,23.0,2.0,16.0,12.0,0,10,Noida,Orient Green,752,8.2,6166.4
5,22.0,1.0,12.0,1.0,0,4,Navi Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,471,9.3,4380.3
10,23.0,1.0,11.0,1.0,0,5,Navi Mumbai,Neueon Towers / Sujana Towers Ltd.,491,9.3,4566.3
15,23.0,1.0,19.0,1.0,0,3,Vadodara,Torrent Power Ltd.,569,7.8,4438.2
23,22.0,1.0,20.0,1.0,0,11,Kolkata,SJVN Ltd.,624,8.7,5428.799999999999
22,23.0,2.0,12.0,1.0,0,2,Navi Mumbai,Guj Ind Power,653,9.3,6072.900000000001
19,23.0,2.0,7.0,1.0,0,10,Faridabad,Guj Ind Power,611,8.1,4949.099999999999
22,22.0,2.0,21.0,1.0,0,5,Navi Mumbai,Reliance Energy,540,9.3,5022.0
5,22.0,1.0,4.0,1.0,0,12,Dahej,Bonfiglioli Transmission Pvt. Ltd.,359,7.6,2728.4
18,22.0,3.0,4.0,1.0,0,2,Navi Mumbai,Orient Green,357,9.3,3320.1000000000004
14,23.0,1.0,18.0,1.0,0,10,Pune,NLC India,457,9.1,4158.7
21,23.0,2.0,4.0,1.0,0,6,Nagpur,Tata Power Company Ltd.,436,8.9,3880.4
15,23.0,3.0,3.0,1.0,0,7,Navi Mumbai,Bonfiglioli Transmission Pvt. Ltd.,523,9.3,4863.900000000001
12,23.0,1.0,21.0,1.0,0,3,Kolkata,Neueon Towers / Sujana Towers Ltd.,660,8.7,5741.999999999999
7,18.0,2.0,10.0,1.0,0,8,Shimla,Neueon Towers / Sujana Towers Ltd.,365,7.7,2810.5
21,22.0,2.0,5.0,1.0,0,5,Gurgaon,Sterlite Power Transmission Ltd,483,8.3,4008.9000000000005
5,17.0,2.0,12.0,1.0,0,5,Mumbai,JSW Energy Ltd.,402,9.2,3698.3999999999996
22,22.0,3.0,5.0,1.0,0,10,Shimla,NTPC Pvt. Ltd.,443,7.7,3411.1
18,22.0,0.0,3.0,1.0,0,12,Mumbai,CESC,277,9.2,2548.3999999999996
11,22.0,1.0,4.0,1.0,0,3,Navi Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",269,9.3,2501.7000000000003
19,23.0,1.0,9.0,1.0,0,1,Pune,KEC International,572,9.1,5205.2
9,21.0,2.0,8.0,1.0,0,3,New Delhi,Unitech Power Transmission Ltd.,379,8.5,3221.5
10,18.0,1.0,12.0,1.0,0,1,Gurgaon,Ringfeder Power Transmission India Pvt. Ltd.,318,8.3,2639.4
10,19.0,2.0,14.0,1.0,0,5,Hyderabad,TransRail Lighting,599,8.4,5031.6
15,23.0,0.0,14.0,1.0,0,7,Faridabad,Sterlite Power Transmission Ltd,427,8.1,3458.7
17,22.0,1.0,8.0,1.0,0,9,Shimla,Bonfiglioli Transmission Pvt. Ltd.,326,7.7,2510.2000000000003
7,19.0,0.0,4.0,1.0,0,11,Vadodara,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),220,7.8,1716.0
20,23.0,1.0,18.0,1.0,0,9,Noida,Reliance Power,496,8.2,4067.2
18,22.0,3.0,18.0,1.0,0,12,Faridabad,KEC International,643,8.1,5208.3
23,23.0,0.0,6.0,1.0,0,10,Faridabad,TransRail Lighting,609,8.1,4932.9
13,23.0,2.0,4.0,1.0,0,12,Hyderabad,JSW Energy Ltd.,390,8.4,3276.0
21,23.0,2.0,17.0,12.0,0,5,Navi Mumbai,Indowind Energy,648,9.3,6026.400000000001
14,23.0,2.0,17.0,1.0,0,3,New Delhi,Jyoti Structure,671,8.5,5703.5
17,22.0,2.0,5.0,1.0,0,8,Noida,Power Grid Corp,382,8.2,3132.3999999999996
12,23.0,2.0,17.0,1.0,0,4,Chennai,KEC International,480,8.8,4224.0
19,23.0,0.0,9.0,1.0,0,11,Ratnagiri,Adani Power Ltd.,553,7.4,4092.2000000000003
16,22.0,1.0,8.0,1.0,0,6,Noida,Bonfiglioli Transmission Pvt. Ltd.,418,8.2,3427.6
15,23.0,0.0,13.0,1.0,0,5,Pune,Orient Green,586,9.1,5332.599999999999
23,22.0,3.0,13.0,1.0,0,1,Dahej,Adani Power Ltd.,684,7.6,5198.4
21,22.0,2.0,12.0,1.0,0,9,Noida,NTPC Pvt. Ltd.,546,8.2,4477.2
5,20.0,1.0,17.0,7.0,0,11,Ratnagiri,Torrent Power Ltd.,425,7.4,3145.0
18,22.0,1.0,16.0,1.0,0,3,Navi Mumbai,Reliance Energy,446,9.3,4147.8
11,23.0,1.0,12.0,12.0,0,8,Hyderabad,GE T&D India Limited,669,8.4,5619.6
14,23.0,1.0,17.0,1.0,0,6,Mumbai,NLC India,552,9.2,5078.4
21,23.0,0.0,15.0,1.0,0,4,Vadodara,Bonfiglioli Transmission Pvt. Ltd.,490,7.8,3822.0
9,23.0,2.0,9.0,1.0,0,6,Noida,Sunil Hitech Eng,570,8.2,4674.0
18,23.0,3.0,12.0,1.0,0,5,New Delhi,GE T&D India Limited,691,8.5,5873.5
22,22.0,1.0,12.0,1.0,0,1,Ahmedabad,Tata Power Company Ltd.,649,7.9,5127.1
8,22.0,3.0,14.0,1.0,0,4,Navi Mumbai,Jaiprakash Power,585,9.3,5440.5
13,22.0,2.0,19.0,12.0,0,1,Kolkata,Kalpataru Power,732,8.7,6368.4
5,17.0,0.0,16.0,1.0,0,9,Navi Mumbai,Sunil Hitech Eng,419,9.3,3896.7000000000003
7,20.0,0.0,8.0,1.0,0,10,Navi Mumbai,Reliance Power,338,9.3,3143.4
6,18.0,1.0,13.0,1.0,0,5,Ahmedabad,NLC India,528,7.9,4171.2
15,23.0,1.0,10.0,1.0,0,7,Gurgaon,Orient Green,581,8.3,4822.3
12,22.0,3.0,18.0,1.0,0,2,Faridabad,Indowind Energy,572,8.1,4633.2
16,22.0,2.0,6.0,1.0,0,4,Faridabad,NLC India,337,8.1,2729.7
19,22.0,1.0,20.0,1.0,0,1,Mumbai,SJVN Ltd.,628,9.2,5777.599999999999
20,23.0,2.0,15.0,12.0,0,6,Hyderabad,NTPC Pvt. Ltd.,816,8.4,6854.400000000001
8,20.0,2.0,15.0,7.0,0,9,Vadodara,Indowind Energy,569,7.8,4438.2
5,18.0,1.0,9.0,1.0,0,7,Vadodara,TransRail Lighting,411,7.8,3205.7999999999997
16,22.0,2.0,13.0,1.0,0,4,Ratnagiri,JSW Energy Ltd.,465,7.4,3441.0
14,22.0,3.0,3.0,1.0,0,5,Gurgaon,Kalpataru Power,411,8.3,3411.3
6,17.0,1.0,3.0,1.0,0,5,New Delhi,Reliance Energy,153,8.5,1300.5
8,23.0,1.0,15.0,1.0,0,8,Shimla,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,633,7.7,4874.1
22,22.0,1.0,15.0,1.0,0,8,Hyderabad,Kalpataru Power,667,8.4,5602.8
20,22.0,0.0,22.0,1.0,0,1,Gurgaon,GE T&D India Limited,545,8.3,4523.5
10,23.0,0.0,14.0,1.0,0,1,Hyderabad,Indowind Energy,594,8.4,4989.6
22,22.0,1.0,8.0,1.0,0,12,Nagpur,CESC,401,8.9,3568.9
11,23.0,1.0,19.0,1.0,0,8,Noida,Torrent Power Ltd.,567,8.2,4649.4
15,23.0,3.0,20.0,1.0,0,1,Gurgaon,Unitech Power Transmission Ltd.,591,8.3,4905.3
6,18.0,3.0,14.0,1.0,0,1,Vadodara,Guj Ind Power,353,7.8,2753.4
19,23.0,1.0,5.0,12.0,0,11,Ahmedabad,Orient Green,642,7.9,5071.8
9,17.0,3.0,14.0,7.0,0,1,Ahmedabad,TransRail Lighting,489,7.9,3863.1000000000004
11,23.0,0.0,19.0,1.0,0,6,Noida,GE T&D India Limited,592,8.2,4854.4
8,23.0,2.0,7.0,1.0,0,6,Nagpur,Tata Power Company Ltd.,509,8.9,4530.1
17,23.0,0.0,14.0,1.0,0,2,Pune,KEC International,511,9.1,4650.099999999999
7,18.0,1.0,3.0,1.0,0,1,Chennai,Jaiprakash Power,423,8.8,3722.4
17,22.0,1.0,6.0,12.0,0,6,Chennai,Kalpataru Power,515,8.8,4532.0
21,22.0,0.0,18.0,12.0,0,8,Nagpur,Optibelt Power Transmission India Private Limited,742,8.9,6603.8
21,22.0,1.0,20.0,1.0,0,3,Faridabad,Ringfeder Power Transmission India Pvt. Ltd.,691,8.1,5597.099999999999
14,23.0,1.0,7.0,1.0,0,8,Kolkata,JSW Energy Ltd.,567,8.7,4932.9
10,21.0,0.0,12.0,1.0,0,1,Mumbai,NTPC Pvt. Ltd.,453,9.2,4167.599999999999
15,22.0,3.0,15.0,1.0,0,5,Shimla,Bonfiglioli Transmission Pvt. Ltd.,463,7.7,3565.1
18,23.0,2.0,19.0,1.0,0,11,Chennai,Adani Power Ltd.,693,8.8,6098.400000000001
21,23.0,0.0,11.0,1.0,0,11,Gurgaon,Torrent Power Ltd.,614,8.3,5096.200000000001
11,23.0,3.0,16.0,1.0,0,6,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,628,9.2,5777.599999999999
8,23.0,2.0,22.0,1.0,0,8,Dahej,CESC,582,7.6,4423.2
6,21.0,0.0,10.0,1.0,0,6,Ahmedabad,CESC,276,7.9,2180.4
6,23.0,2.0,12.0,1.0,0,5,Shimla,Indowind Energy,473,7.7,3642.1
10,20.0,1.0,21.0,1.0,0,9,Faridabad,L&T Transmission & Distribution,546,8.1,4422.599999999999
13,22.0,0.0,20.0,1.0,0,11,Navi Mumbai,NLC India,570,9.3,5301.0
7,23.0,3.0,12.0,7.0,0,8,Hyderabad,Guj Ind Power,477,8.4,4006.8
21,22.0,2.0,5.0,1.0,0,10,Mumbai,GE T&D India Limited,498,9.2,4581.599999999999
19,22.0,2.0,22.0,1.0,0,8,Vadodara,Adani Power Ltd.,605,7.8,4719.0
9,20.0,2.0,18.0,7.0,0,10,Pune,Indowind Energy,554,9.1,5041.4
16,23.0,3.0,20.0,1.0,0,8,Hyderabad,Indowind Energy,662,8.4,5560.8
21,22.0,1.0,13.0,1.0,0,10,Nagpur,Kalpataru Power,442,8.9,3933.8
5,17.0,1.0,18.0,1.0,0,1,Navi Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),526,9.3,4891.8
14,22.0,3.0,9.0,1.0,0,7,Gurgaon,Indowind Energy,415,8.3,3444.5000000000005
16,22.0,2.0,12.0,1.0,0,6,Pune,NTPC Pvt. Ltd.,617,9.1,5614.7
8,20.0,0.0,8.0,1.0,0,10,Navi Mumbai,GE T&D India Limited,371,9.3,3450.3
10,17.0,0.0,16.0,1.0,0,1,Navi Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,509,9.3,4733.700000000001
21,23.0,3.0,22.0,1.0,0,6,Ratnagiri,Kalpataru Power,744,7.4,5505.6
12,23.0,0.0,11.0,1.0,0,9,Nagpur,SJVN Ltd.,524,8.9,4663.6
11,22.0,2.0,8.0,1.0,0,8,Ratnagiri,NHPC,465,7.4,3441.0
20,23.0,1.0,8.0,12.0,0,9,Ahmedabad,JSW Energy Ltd.,637,7.9,5032.3
14,22.0,0.0,10.0,1.0,0,3,Faridabad,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,533,8.1,4317.3
23,23.0,3.0,8.0,1.0,0,1,New Delhi,Adani Power Ltd.,552,8.5,4692.0
8,22.0,3.0,9.0,7.0,0,9,Dahej,TransRail Lighting,432,7.6,3283.2
8,19.0,1.0,3.0,1.0,0,6,Ahmedabad,NHPC,211,7.9,1666.9
21,23.0,3.0,10.0,1.0,0,5,Kolkata,Neueon Towers / Sujana Towers Ltd.,685,8.7,5959.499999999999
19,22.0,1.0,15.0,1.0,0,9,Faridabad,Sterlite Power Transmission Ltd,465,8.1,3766.5
19,22.0,2.0,11.0,1.0,0,1,Ahmedabad,KEC International,619,7.9,4890.1
11,23.0,2.0,13.0,1.0,0,10,Vadodara,GE T&D India Limited,393,7.8,3065.4
10,18.0,1.0,4.0,7.0,0,5,Faridabad,KEC International,301,8.1,2438.1
16,22.0,1.0,14.0,1.0,0,5,Ratnagiri,Tata Power Company Ltd.,513,7.4,3796.2000000000003
13,22.0,3.0,6.0,1.0,0,2,Hyderabad,Jyoti Structure,317,8.4,2662.8
8,23.0,0.0,11.0,7.0,0,1,Chennai,Neueon Towers / Sujana Towers Ltd.,533,8.8,4690.400000000001
17,23.0,0.0,17.0,12.0,0,12,Navi Mumbai,JSW Energy Ltd.,774,9.3,7198.200000000001
6,17.0,0.0,18.0,1.0,0,10,Shimla,KEC International,436,7.7,3357.2000000000003
